Frame	Occidentary	Time	Encounter Slot	PID	!!!	Nature	Ability	HP	Atk	Def	SpA	SpD	Spe	Hidden	Power	50% F	12.5%F	25% F	75% F	
128541	128548	35:42.35	1	A3E32A20		Naive	0	0	20	0	29	18	3	Bug	55	F	M	F	F	
128542	128651	35:42.36	1	26AE90D4		Careful	0	14	27	28	14	17	10	Fire	47	M	M	M	M	
128543	128698	35:42.38	0	E277D84B		Gentle	1	10	19	20	19	11	25	Ice	62	F	M	M	F	
128544	128559	35:42.40	1	A3A3FFEE		Rash	0	15	18	26	11	29	1	Ice	44	M	M	M	M	
128545	128666	35:42.41	1	A1AFB6B0		Rash	0	22	18	6	24	16	26	Fighting	39	M	M	M	F	
128546	128805	35:42.43	2	08150FA0		Lax	0	15	0	9	10	25	22	Fire	45	M	M	M	F	
128547	128622	35:42.45	1	F1D5B898		Bold	0	7	16	8	1	29	2	Electric	35	M	M	M	F	
128548	128581	35:42.46	2	3B883985		Modest	1	29	5	6	5	18	23	Ghost	57	M	M	M	F	
128549	128580	35:42.48	1	3985BF0A		Docile	0	8	28	14	5	6	29	Bug	52	F	F	F	F	
128550	128569	35:42.50	1	D3989FDA		Calm	0	5	0	17	19	19	20	Psychic	60	M	M	M	M	
128551	128622	35:42.51	0	F1D5B898		Bold	0	7	16	8	1	29	2	Electric	35	M	M	M	F	
128552	128585	35:42.53	1	B8027AB1		Hardy	1	1	26	22	10	2	9	Poison	64	M	M	M	F	
128553	128594	35:42.55	0	D87CCC99		Sassy	1	3	20	31	29	20	24	Bug	33	M	M	M	F	
128554	128683	35:42.56	1	29CE69B7		Timid	1	13	24	26	29	18	12	Rock	52	M	M	M	F	
128555	128634	35:42.58	0	A1DE7DA5		Impish	1	1	6	0	24	21	25	Water	31	M	M	M	F	
128556	128611	35:42.60	0	03855B51		Jolly	1	15	25	3	0	13	21	Electric	33	F	M	M	F	
128557	128658	35:42.61	0	0059B9FE		Bashful	0	21	24	10	24	20	16	Fighting	32	M	M	M	M	
128558	128583	35:42.63	0	48B798BD		Mild	1	17	21	30	0	14	2	Fighting	57	M	M	M	F	
128559	128634	35:42.65	0	A1DE7DA5		Impish	1	1	6	0	24	21	25	Water	31	M	M	M	F	
128560	128587	35:42.66	2	8949DB41		Quirky	1	25	19	14	17	19	13	Dragon	54	F	M	M	F	
128561	128640	35:42.68	2	66E8D637		Careful	1	29	30	12	3	16	22	Rock	46	F	M	F	F	
128562	128569	35:42.70	1	D3989FDA		Calm	0	5	0	17	19	19	20	Psychic	60	M	M	M	M	
128563	128572	35:42.71	0	27144E74		Adamant	0	2	5	16	29	12	17	Ghost	30	F	M	M	F	
128564	128669	35:42.73	1	E77FC31A		Naive	0	19	29	3	19	12	3	Steel	48	F	F	F	F	
128565	128590	35:42.75	0	2427CE2D		Hasty	1	25	15	2	7	10	7	Ghost	69	F	M	F	F	
128566	128683	35:42.76	0	29CE69B7		Timid	1	13	24	26	29	18	12	Rock	52	M	M	M	F	
128567	128594	35:42.78	0	D87CCC99		Sassy	1	3	20	31	29	20	24	Bug	33	M	M	M	F	
128568	128593	35:42.80	2	CC9928E7		Bashful	1	28	3	22	20	31	3	Grass	59	M	M	M	M	
128569	128580	35:42.81	0	3985BF0A		Docile	0	8	28	14	5	6	29	Bug	52	F	F	F	F	
128570	128805	35:42.83	1	08150FA0		Lax	0	15	0	9	10	25	22	Fire	45	M	M	M	F	
128571	128626	35:42.85	2	186CBB55		Naughty	1	6	6	27	7	9	26	Psychic	49	F	M	M	F	
128572	128669	35:42.86	2	E77FC31A		Naive	0	19	29	3	19	12	3	Steel	48	F	F	F	F	
128573	128634	35:42.88	0	A1DE7DA5		Impish	1	1	6	0	24	21	25	Water	31	M	M	M	F	
128574	128597	35:42.90	0	7C8753B8		Lonely	0	4	2	7	14	3	21	Grass	64	M	M	M	F	
128575	128698	35:42.91	0	E277D84B		Gentle	1	10	19	20	19	11	25	Ice	62	F	M	M	F	
128576	128579	35:42.93	0	BF0ACB85		Quiet	1	5	12	14	28	14	8	Fighting	52	M	M	M	F	
128577	128582	35:42.95	1	98BD3B88		Lonely	0	23	5	18	21	30	17	Ghost	53	M	M	M	F	
128578	128627	35:42.96	1	ECC6186C		Docile	0	26	7	9	3	23	14	Psychic	67	F	M	M	F	
128579	128586	35:42.98	0	DB41B802		Hardy	0	9	10	2	19	14	25	Bug	64	F	F	F	F	
128580	128719	35:43.00	0	0A0F656D		Modest	1	26	31	3	5	27	20	Psychic	54	F	M	M	F	
128581	128662	35:43.01	0	E14766B7		Lonely	1	19	14	16	14	27	19	Water	67	M	M	M	F	
128582	128719	35:43.03	1	0A0F656D		Modest	1	26	31	3	5	27	20	Psychic	54	F	M	M	F	
128583	128620	35:43.05	0	D76A39BA		Lax	0	24	4	14	14	28	21	Flying	42	M	M	M	F	
128584	128627	35:43.06	0	ECC6186C		Docile	0	26	7	9	3	23	14	Psychic	67	F	M	M	F	
128585	128626	35:43.08	0	186CBB55		Naughty	1	6	6	27	7	9	26	Psychic	49	F	M	M	F	
128586	128647	35:43.10	0	E5F50024		Calm	0	31	3	29	25	22	7	Steel	57	F	M	F	F	
128587	128608	35:43.11	0	3E38A37E		Serious	0	24	11	13	26	22	17	Ground	61	F	M	M	F	
128588	128627	35:43.13	1	ECC6186C		Docile	0	26	7	9	3	23	14	Psychic	67	F	M	M	F	
128589	128622	35:43.15	0	F1D5B898		Bold	0	7	16	8	1	29	2	Electric	35	M	M	M	F	
128590	128643	35:43.16	2	70394076		Gentle	0	10	3	13	8	30	16	Flying	52	F	M	M	F	
128591	128698	35:43.18	1	E277D84B		Gentle	1	10	19	20	19	11	25	Ice	62	F	M	M	F	
128592	128595	35:43.20	0	7E83D87C		Brave	0	24	29	20	4	31	7	Grass	55	F	M	M	F	
128593	128614	35:43.21	1	6FFB3415		Calm	1	27	14	14	28	17	19	Water	39	F	F	F	F	
128594	128599	35:43.23	1	0DD51C44		Serious	0	26	23	28	29	14	31	Ghost	57	F	M	M	F	
128595	128664	35:43.25	0	EDD3C1D3		Relaxed	1	16	21	13	13	8	15	Steel	35	M	M	M	M	
128596	128679	35:43.26	2	5C2DFC00		Naughty	0	28	11	9	8	30	13	Ground	51	F	F	F	F	
128597	128632	35:43.28	0	B19F21CF		Hasty	1	5	13	31	14	8	30	Flying	47	M	M	M	M	
128598	128629	35:43.30	1	5C6EA4FA		Mild	0	30	14	13	14	8	15	Poison	47	M	M	M	M	
128599	128644	35:43.31	0	346A7039		Brave	1	16	8	30	1	0	4	Ground	32	F	M	F	F	
128600	128647	35:43.33	1	E5F50024		Calm	0	31	3	29	25	22	7	Steel	57	F	M	F	F	
128601	128614	35:43.35	0	6FFB3415		Calm	1	27	14	14	28	17	19	Water	39	F	F	F	F	
128602	128621	35:43.36	3	B898D76A		Serious	0	21	14	28	16	8	7	Poison	36	F	M	M	F	
128603	128626	35:43.38	1	186CBB55		Naughty	1	6	6	27	7	9	26	Psychic	49	F	M	M	F	
128604	128651	35:43.40	2	26AE90D4		Careful	0	14	27	28	14	17	10	Fire	47	M	M	M	M	
128605	128628	35:43.41	0	A4FAECC6		Jolly	0	14	3	23	14	13	30	Water	49	M	M	M	M	
128606	128679	35:43.43	1	5C2DFC00		Naughty	0	28	11	9	8	30	13	Ground	51	F	F	F	F	
128607	128610	35:43.45	1	5B51B578		Adamant	0	5	28	0	25	3	15	Ice	55	F	M	M	F	
128608	128627	35:43.46	1	ECC6186C		Docile	0	26	7	9	3	23	14	Psychic	67	F	M	M	F	
128609	128644	35:43.48	0	346A7039		Brave	1	16	8	30	1	0	4	Ground	32	F	M	F	F	
128610	128667	35:43.50	1	9A56A1AF		Lonely	1	26	24	16	27	25	31	Ice	45	M	M	M	F	
128611	128622	35:43.51	1	F1D5B898		Bold	0	7	16	8	1	29	2	Electric	35	M	M	M	F	
128612	128637	35:43.53	0	BDF25719		Impish	1	31	23	13	17	21	23	Dark	36	F	F	F	F	
128613	128656	35:43.55	1	C50A83F4		Quiet	0	30	15	14	2	0	25	Poison	44	M	M	M	M	
128614	128633	35:43.56	0	7DA5B19F		Hasty	1	30	14	8	6	0	1	Flying	42	M	M	M	F	
128615	128618	35:43.58	1	13C4329C		Mild	0	26	13	14	27	21	10	Electric	48	M	M	M	F	
128616	128627	35:43.60	0	ECC6186C		Docile	0	26	7	9	3	23	14	Psychic	67	F	M	M	F	
128617	128636	35:43.61	2	571900C1		Timid	1	18	15	15	23	13	31	Dragon	49	M	M	M	M	
128618	128623	35:43.63	1	A207F1D5		Adamant	1	2	1	29	26	14	21	Ground	61	M	M	M	M	
128619	128698	35:43.65	1	E277D84B		Gentle	1	10	19	20	19	11	25	Ice	62	F	M	M	F	
128620	128627	35:43.66	1	ECC6186C		Docile	0	26	7	9	3	23	14	Psychic	67	F	M	M	F	
128621	128624	35:43.68	1	7422A207		Lax	1	21	26	14	3	6	12	Rock	64	F	F	F	F	
128622	128679	35:43.70	1	5C2DFC00		Naughty	0	28	11	9	8	30	13	Ground	51	F	F	F	F	
128623	128714	35:43.71	0	F9B7A7B5		Bold	1	0	6	4	22	31	14	Steel	66	M	M	M	F	
128624	128707	35:43.73	1	E8EC27F0		Relaxed	0	17	29	7	31	31	13	Dark	63	M	M	M	M	
128625	128644	35:43.75	0	346A7039		Brave	1	16	8	30	1	0	4	Ground	32	F	M	F	F	
128626	128669	35:43.76	1	E77FC31A		Naive	0	19	29	3	19	12	3	Steel	48	F	F	F	F	
128627	128780	35:43.78	1	70D984BC		Lax	0	29	3	14	3	10	15	Ghost	69	M	M	M	F	
128628	128655	35:43.80	0	83F428C0		Serious	0	10	8	17	15	14	30	Rock	66	M	M	M	M	
128629	128634	35:43.81	0	A1DE7DA5		Impish	1	1	6	0	24	21	25	Water	31	M	M	M	F	
128630	128645	35:43.83	1	7910346A		Bold	0	4	1	0	15	25	21	Ice	40	F	M	M	F	
128631	128698	35:43.85	1	E277D84B		Gentle	1	10	19	20	19	11	25	Ice	62	F	M	M	F	
128632	128719	35:43.86	1	0A0F656D		Modest	1	26	31	3	5	27	20	Psychic	54	F	M	M	F	
128633	128646	35:43.88	1	00247910		Jolly	0	21	15	25	3	29	31	Dark	46	F	F	F	F	
128634	128709	35:43.90	1	FFED9FB1		Bashful	1	23	18	6	29	23	10	Electric	59	M	M	M	F	
128635	128648	35:43.91	0	747FE5F5		Sassy	1	7	25	22	6	4	20	Fighting	43	M	M	M	M	
128636	128667	35:43.93	2	9A56A1AF		Lonely	1	26	24	16	27	25	31	Ice	45	M	M	M	F	
128637	128676	35:43.95	3	1CBDF1CE		Naughty	0	0	27	10	0	31	0	Fire	54	M	M	M	M	
128638	128669	35:43.96	0	E77FC31A		Naive	0	19	29	3	19	12	3	Steel	48	F	F	F	F	
128639	128666	35:43.98	1	A1AFB6B0		Rash	0	22	18	6	24	16	26	Fighting	39	M	M	M	F	
128640	128661	35:44.00	0	66B7D310		Brave	0	7	10	24	14	16	19	Poison	47	F	F	F	F	
128641	128644	35:44.01	1	346A7039		Brave	1	16	8	30	1	0	4	Ground	32	F	M	F	F	
128642	128679	35:44.03	1	5C2DFC00		Naughty	0	28	11	9	8	30	13	Ground	51	F	F	F	F	
128643	128658	35:44.05	0	0059B9FE		Bashful	0	21	24	10	24	20	16	Fighting	32	M	M	M	M	
128644	128753	35:44.06	0	B591B014		Quiet	0	7	23	11	7	3	0	Ice	64	F	F	F	F	
128645	128654	35:44.08	0	28C0C5CA		Hasty	0	20	31	0	8	17	10	Fire	36	M	M	M	M	
128646	128697	35:44.10	2	D84B5D9B		Rash	1	23	19	24	19	20	10	Rock	47	M	M	M	F	
128647	128822	35:44.11	0	48D12F8C		Careful	0	17	23	20	9	17	22	Psychic	36	M	M	M	F	
128648	128703	35:44.13	1	DE2CA8D1		Adamant	1	31	18	5	15	18	17	Ghost	62	M	M	M	M	
128649	128662	35:44.15	0	E14766B7		Lonely	1	19	14	16	14	27	19	Water	67	M	M	M	F	
128650	128661	35:44.16	0	66B7D310		Brave	0	7	10	24	14	16	19	Poison	47	F	F	F	F	
128651	128682	35:44.18	1	69B7F90D		Hardy	1	14	14	10	24	26	13	Flying	54	F	F	F	F	
128652	128805	35:44.20	0	08150FA0		Lax	0	15	0	9	10	25	22	Fire	45	M	M	M	F	
128653	128664	35:44.21	1	EDD3C1D3		Relaxed	1	16	21	13	13	8	15	Steel	35	M	M	M	M	
128654	128663	35:44.23	0	C1D3E147		Bold	1	19	14	27	21	13	16	Psychic	34	F	M	M	F	
128655	128690	35:44.25	0	488D94FB		Quiet	1	25	0	8	28	16	2	Fighting	35	M	M	M	M	
128656	128669	35:44.26	2	E77FC31A		Naive	0	19	29	3	19	12	3	Steel	48	F	F	F	F	
128657	128696	35:44.28	1	5D9B1708		Naive	0	11	2	22	19	24	23	Bug	49	F	F	F	F	
128658	128685	35:44.30	0	4BAC6B0D		Sassy	1	16	5	3	31	30	10	Bug	68	F	F	F	F	
128659	128664	35:44.31	2	EDD3C1D3		Relaxed	1	16	21	13	13	8	15	Steel	35	M	M	M	M	
128660	128715	35:44.33	3	10C0F9B7		Calm	1	14	22	31	1	13	5	Dragon	34	M	M	M	F	
128661	128698	35:44.35	0	E277D84B		Gentle	1	10	19	20	19	11	25	Ice	62	F	M	M	F	
128662	128697	35:44.36	3	D84B5D9B		Rash	1	23	19	24	19	20	10	Rock	47	M	M	M	F	
128663	128700	35:44.38	1	2E79D26A		Impish	0	15	1	31	6	10	17	Ground	63	F	M	M	F	
128664	128709	35:44.40	0	FFED9FB1		Bashful	1	23	18	6	29	23	10	Electric	59	M	M	M	F	
128665	128668	35:44.41	2	C31A9A56		Mild	0	31	27	25	29	3	19	Dark	57	F	M	M	F	
128666	128683	35:44.43	1	29CE69B7		Timid	1	13	24	26	29	18	12	Rock	52	M	M	M	F	
128667	128698	35:44.45	2	E277D84B		Gentle	1	10	19	20	19	11	25	Ice	62	F	M	M	F	
128668	128687	35:44.46	0	FBEA0CB0		Jolly	0	4	5	14	7	5	27	Ice	47	M	M	M	F	
128669	128708	35:44.48	1	9FB1E8EC		Rash	0	13	31	31	18	6	23	Ground	69	M	M	M	M	
128670	128717	35:44.50	1	B4257ECE		Quirky	0	13	11	25	16	2	15	Ground	56	M	M	M	M	
128671	128690	35:44.51	0	488D94FB		Quiet	1	25	0	8	28	16	2	Fighting	35	M	M	M	M	
128672	128715	35:44.53	4	10C0F9B7		Calm	1	14	22	31	1	13	5	Dragon	34	M	M	M	F	
128673	128696	35:44.55	2	5D9B1708		Naive	0	11	2	22	19	24	23	Bug	49	F	F	F	F	
128674	128735	35:44.56	3	33B84C1F		Brave	1	22	25	7	19	8	15	Steel	48	F	M	F	F	
128675	128684	35:44.58	0	6B0D29CE		Relaxed	0	12	29	18	5	3	16	Electric	52	M	M	M	M	
128676	128679	35:44.60	0	5C2DFC00		Naughty	0	28	11	9	8	30	13	Ground	51	F	F	F	F	
128677	128854	35:44.61	1	7F7DF924		Serious	0	23	27	13	11	19	3	Dark	67	F	M	F	F	
128678	128685	35:44.63	0	4BAC6B0D		Sassy	1	16	5	3	31	30	10	Bug	68	F	F	F	F	
128679	128698	35:44.65	0	E277D84B		Gentle	1	10	19	20	19	11	25	Ice	62	F	M	M	F	
128680	128707	35:44.66	3	E8EC27F0		Relaxed	0	17	29	7	31	31	13	Dark	63	M	M	M	M	
128681	128790	35:44.68	3	9CA43DC5		Jolly	1	4	11	31	22	6	7	Ground	69	M	M	M	M	
128682	128735	35:44.70	1	33B84C1F		Brave	1	22	25	7	19	8	15	Steel	48	F	M	F	F	
128683	128714	35:44.71	1	F9B7A7B5		Bold	1	0	6	4	22	31	14	Steel	66	M	M	M	F	
128684	128779	35:44.73	0	84BC002A		Sassy	0	25	6	28	3	14	29	Bug	61	F	M	F	F	
128685	128822	35:44.75	0	48D12F8C		Careful	0	17	23	20	9	17	22	Psychic	36	M	M	M	F	
128686	128719	35:44.76	1	0A0F656D		Modest	1	26	31	3	5	27	20	Psychic	54	F	M	M	F	
128687	128760	35:44.78	1	E40E09A9		Hardy	1	10	22	15	0	24	16	Fighting	34	M	M	M	F	
128688	128817	35:44.80	2	105992B2		Naive	0	25	13	23	2	30	26	Flying	68	M	M	M	F	
128689	128822	35:44.81	0	48D12F8C		Careful	0	17	23	20	9	17	22	Psychic	36	M	M	M	F	
128690	128753	35:44.83	0	B591B014		Quiet	0	7	23	11	7	3	0	Ice	64	F	F	F	F	
128691	128760	35:44.85	1	E40E09A9		Hardy	1	10	22	15	0	24	16	Fighting	34	M	M	M	F	
128692	128695	35:44.86	0	17089348		Timid	0	27	12	23	2	22	11	Ground	68	F	M	M	F	
128693	128724	35:44.88	1	BFDA267A		Naughty	0	11	16	14	5	17	8	Electric	33	F	M	M	F	
128694	128701	35:44.90	1	FC2F2E79		Gentle	1	17	6	10	17	23	12	Electric	54	F	M	M	F	
128695	128790	35:44.91	0	9CA43DC5		Jolly	1	4	11	31	22	6	7	Ground	69	M	M	M	M	
128696	128701	35:44.93	3	FC2F2E79		Gentle	1	17	6	10	17	23	12	Electric	54	F	M	M	F	
128697	128760	35:44.95	1	E40E09A9		Hardy	1	10	22	15	0	24	16	Fighting	34	M	M	M	F	
128698	128743	35:44.96	1	679615F2		Mild	0	10	30	21	20	21	8	Fire	31	M	M	M	M	
128699	128770	35:44.98	1	6432E5C6		Sassy	0	1	19	31	28	17	26	Water	38	M	M	M	M	
128700	128805	35:45.00	1	08150FA0		Lax	0	15	0	9	10	25	22	Fire	45	M	M	M	F	
128701	128734	35:45.01	3	4C1FAFEB		Quiet	1	24	29	12	25	7	22	Electric	55	M	M	M	M	
128702	128795	35:45.03	1	422DE371		Lonely	1	29	16	22	1	10	3	Bug	57	F	M	M	F	
128703	128716	35:45.05	0	7ECE10C0		Calm	0	5	1	13	11	25	13	Dark	40	M	M	M	M	
128704	128779	35:45.06	1	84BC002A		Sassy	0	25	6	28	3	14	29	Bug	61	F	M	F	F	
128705	128772	35:45.08	3	C79AFE61		Quirky	1	0	27	17	12	11	23	Grass	56	F	M	M	F	
128706	128793	35:45.10	3	8A7F9AC7		Adamant	1	17	27	24	17	16	13	Ghost	31	M	M	M	M	
128707	128754	35:45.11	0	AEE7B591		Docile	1	0	7	3	12	29	29	Grass	33	M	M	M	F	
128708	128753	35:45.13	0	B591B014		Quiet	0	7	23	11	7	3	0	Ice	64	F	F	F	F	
128709	128726	35:45.15	2	C4A83A0B		Bashful	1	24	20	31	24	22	2	Fighting	57	F	F	F	F	
128710	128719	35:45.16	0	0A0F656D		Modest	1	26	31	3	5	27	20	Psychic	54	F	M	M	F	
128711	128760	35:45.18	1	E40E09A9		Hardy	1	10	22	15	0	24	16	Fighting	34	M	M	M	F	
128712	128723	35:45.20	2	267A6D4F		Impish	1	26	30	15	16	14	11	Poison	59	F	M	M	F	
128713	128732	35:45.21	1	8BBF30A4		Brave	0	11	31	11	0	19	31	Electric	59	M	M	M	F	
128714	128725	35:45.23	0	3A0BBFDA		Jolly	0	8	5	17	20	31	24	Water	50	M	M	M	M	
128715	128854	35:45.25	0	7F7DF924		Serious	0	23	27	13	11	19	3	Dark	67	F	M	F	F	
128716	128753	35:45.26	2	B591B014		Quiet	0	7	23	11	7	3	0	Ice	64	F	F	F	F	
128717	128720	35:45.28	1	0FFA0A0F		Modest	1	20	5	27	10	27	15	Grass	68	F	F	F	F	
128718	128749	35:45.30	0	7D1D533A		Hardy	0	0	22	31	20	24	12	Fighting	33	F	M	F	F	
128719	128746	35:45.31	1	E01AD688		Modest	0	12	9	7	25	20	26	Bug	37	M	M	M	F	
128720	128793	35:45.33	1	8A7F9AC7		Adamant	1	17	27	24	17	16	13	Ghost	31	M	M	M	M	
128721	128764	35:45.35	2	B17330AD		Impish	1	25	20	18	27	17	7	Ice	47	M	M	M	F	
128722	128749	35:45.36	0	7D1D533A		Hardy	0	0	22	31	20	24	12	Fighting	33	F	M	F	F	
128723	128800	35:45.38	2	264348BB		Naive	1	29	18	17	18	4	18	Flying	46	M	M	M	F	
128724	128805	35:45.40	1	08150FA0		Lax	0	15	0	9	10	25	22	Fire	45	M	M	M	F	
128725	128774	35:45.41	0	AD97C760		Rash	0	23	24	7	9	21	12	Psychic	33	F	M	M	F	
128726	128795	35:45.43	1	422DE371		Lonely	1	29	16	22	1	10	3	Bug	57	F	M	M	F	
128727	128822	35:45.45	1	48D12F8C		Careful	0	17	23	20	9	17	22	Psychic	36	M	M	M	F	
128728	128737	35:45.46	1	A26F9F36		Gentle	0	20	22	8	17	10	26	Ground	56	F	M	F	F	
128729	128882	35:45.48	3	A743D892		Lonely	0	7	30	25	12	17	10	Fire	36	M	M	M	F	
128730	128735	35:45.50	1	33B84C1F		Brave	1	22	25	7	19	8	15	Steel	48	F	M	F	F	
128731	128760	35:45.51	1	E40E09A9		Hardy	1	10	22	15	0	24	16	Fighting	34	M	M	M	F	
128732	128781	35:45.53	1	387D70D9		Timid	1	15	3	10	12	27	9	Grass	54	M	M	M	M	
128733	128854	35:45.55	1	7F7DF924		Serious	0	23	27	13	11	19	3	Dark	67	F	M	F	F	
128734	128827	35:45.56	0	C8CC34EA		Modest	0	7	2	9	3	14	17	Ghost	62	M	M	M	M	
128735	128764	35:45.58	2	B17330AD		Impish	1	25	20	18	27	17	7	Ice	47	M	M	M	F	
128736	128759	35:45.60	1	09A9722E		Impish	0	14	0	25	22	15	10	Fire	66	F	M	F	F	
128737	128780	35:45.61	1	70D984BC		Lax	0	29	3	14	3	10	15	Ghost	69	M	M	M	F	
128738	128781	35:45.63	2	387D70D9		Timid	1	15	3	10	12	27	9	Grass	54	M	M	M	M	
128739	128760	35:45.65	2	E40E09A9		Hardy	1	10	22	15	0	24	16	Fighting	34	M	M	M	F	
128740	128763	35:45.66	0	30AD6010		Jolly	0	19	11	12	20	18	25	Poison	52	F	F	F	F	
128741	128836	35:45.68	0	3866C5DA		Bashful	0	8	21	1	1	16	2	Bug	35	M	M	M	M	
128742	128769	35:45.70	2	E5C630D5		Bashful	1	18	1	25	19	31	1	Dragon	61	M	M	M	M	
128743	128772	35:45.71	0	C79AFE61		Quirky	1	0	27	17	12	11	23	Grass	56	F	M	M	F	
128744	128809	35:45.73	0	964C4EBF		Calm	1	14	9	0	8	28	22	Fighting	35	M	M	M	M	
128745	128756	35:45.75	1	759D0CE0		Calm	0	8	7	5	17	28	14	Bug	36	M	M	M	M	
128746	128775	35:45.76	0	9F17AD97		Hasty	1	12	9	21	7	18	13	Steel	60	M	M	M	F	
128747	128754	35:45.78	1	AEE7B591		Docile	1	0	7	3	12	29	29	Grass	33	M	M	M	F	
128748	128751	35:45.80	0	E28C7EC0		Naughty	0	20	0	12	12	13	17	Water	30	M	M	M	M	
128749	128822	35:45.81	0	48D12F8C		Careful	0	17	23	20	9	17	22	Psychic	36	M	M	M	F	
128750	128813	35:45.83	0	8C2B4432		Gentle	0	3	18	13	25	17	13	Dragon	31	F	M	F	F	
128751	128882	35:45.85	1	A743D892		Lonely	0	7	30	25	12	17	10	Fire	36	M	M	M	F	
128752	128755	35:45.86	3	0CE0AEE7		Docile	1	29	12	29	7	5	8	Psychic	40	M	M	M	M	
128753	128760	35:45.88	1	E40E09A9		Hardy	1	10	22	15	0	24	16	Fighting	34	M	M	M	F	
128754	128813	35:45.90	2	8C2B4432		Gentle	0	3	18	13	25	17	13	Dragon	31	F	M	F	F	
128755	128780	35:45.91	1	70D984BC		Lax	0	29	3	14	3	10	15	Ghost	69	M	M	M	F	
128756	128853	35:45.93	3	F92492C4		Brave	0	29	27	31	27	13	23	Dark	49	M	M	M	M	
128757	128786	35:45.95	0	119D37FB		Bold	1	19	15	5	18	29	22	Water	47	M	M	M	M	
128758	129085	35:45.96	1	9B14631D		Careful	1	23	20	0	15	12	8	Rock	40	F	F	F	F	
128759	128766	35:45.98	0	C767CA99		Relaxed	1	16	9	16	6	12	21	Poison	40	M	M	M	F	
128760	128765	35:46.00	1	CA99B173		Quiet	1	7	27	17	9	16	16	Bug	31	F	M	M	F	
128761	128768	35:46.01	2	30D5C130		Quiet	0	6	14	25	1	25	18	Psychic	36	F	M	F	F	
128762	128775	35:46.03	1	9F17AD97		Hasty	1	12	9	21	7	18	13	Steel	60	M	M	M	F	
128763	128844	35:46.05	2	1DCDFFE4		Brave	0	17	16	12	0	0	4	Fighting	30	M	M	M	M	
128764	128827	35:46.06	1	C8CC34EA		Modest	0	7	2	9	3	14	17	Ghost	62	M	M	M	M	
128765	128770	35:46.08	0	6432E5C6		Sassy	0	1	19	31	28	17	26	Water	38	M	M	M	M	
128766	128771	35:46.10	1	FE616432		Docile	0	26	28	17	27	17	0	Psychic	40	F	M	F	F	
128767	128882	35:46.11	1	A743D892		Lonely	0	7	30	25	12	17	10	Fire	36	M	M	M	F	
128768	128779	35:46.13	1	84BC002A		Sassy	0	25	6	28	3	14	29	Bug	61	F	M	F	F	
128769	128796	35:46.15	0	5A1D422D		Hardy	1	3	1	10	3	27	16	Psychic	63	F	M	F	F	
128770	128813	35:46.16	0	8C2B4432		Gentle	0	3	18	13	25	17	13	Dragon	31	F	M	F	F	
128771	128822	35:46.18	1	48D12F8C		Careful	0	17	23	20	9	17	22	Psychic	36	M	M	M	F	
128772	128827	35:46.20	0	C8CC34EA		Modest	0	7	2	9	3	14	17	Ghost	62	M	M	M	M	
128773	128800	35:46.21	3	264348BB		Naive	1	29	18	17	18	4	18	Flying	46	M	M	M	F	
128774	128853	35:46.23	1	F92492C4		Brave	0	29	27	31	27	13	23	Dark	49	M	M	M	M	
128775	128824	35:46.25	0	C53652F1		Naughty	1	2	3	19	7	13	10	Psychic	49	M	M	M	M	
128776	128797	35:46.26	0	28235A1D		Rash	1	16	3	27	5	18	27	Steel	59	F	F	F	F	
128777	128880	35:46.28	0	D8BF5B0E		Quiet	0	18	4	22	26	9	3	Water	48	F	F	F	F	
128778	128789	35:46.30	1	3DC5F656		Bold	0	4	5	7	11	31	4	Psychic	63	F	M	M	F	
128779	128800	35:46.31	1	264348BB		Naive	1	29	18	17	18	4	18	Flying	46	M	M	M	F	
128780	128979	35:46.33	2	D14F8118		Hasty	0	23	19	11	30	28	18	Flying	49	F	F	F	F	
128781	128882	35:46.35	2	A743D892		Lonely	0	7	30	25	12	17	10	Fire	36	M	M	M	F	
128782	128805	35:46.36	1	08150FA0		Lax	0	15	0	9	10	25	22	Fire	45	M	M	M	F	
128783	128840	35:46.38	1	1C8CCD7A		Modest	0	14	16	10	19	19	14	Electric	68	F	M	M	F	
128784	128857	35:46.40	0	19DC4D63		Docile	1	3	14	8	1	7	18	Electric	57	F	M	M	F	
128785	128808	35:46.41	1	4EBFE556		Lax	0	12	18	5	9	0	14	Rock	36	F	M	M	F	
128786	128835	35:46.43	0	C5DA177C		Serious	0	6	3	14	21	1	8	Electric	34	F	M	M	F	
128787	128854	35:46.45	0	7F7DF924		Serious	0	23	27	13	11	19	3	Dark	67	F	M	F	F	
128788	128801	35:46.46	2	465D2643		Jolly	1	18	18	4	16	8	9	Flying	31	F	M	M	F	
128789	128796	35:46.48	1	5A1D422D		Hardy	1	3	1	10	3	27	16	Psychic	63	F	M	F	F	
128790	128865	35:46.50	0	CCEB5CAE		Hardy	0	24	15	8	19	3	28	Electric	61	M	M	M	F	
128791	128822	35:46.51	0	48D12F8C		Careful	0	17	23	20	9	17	22	Psychic	36	M	M	M	F	
128792	128825	35:46.53	0	4C62C536		Bold	0	10	7	13	6	18	12	Flying	62	F	M	F	F	
128793	128796	35:46.55	0	5A1D422D		Hardy	1	3	1	10	3	27	16	Psychic	63	F	M	F	F	
128794	128833	35:46.56	1	CA9C7E89		Mild	1	28	27	5	14	17	26	Water	46	M	M	M	F	
